age,basket,checkout,region,coupon,gender,monthly_spend,shipping_fee,subscriber,tenure
34.0,17.4,False,B,False,m,70.78,20.0,False,2.0
37.0,28.4,False,B,True,f,111.31,20.0,False,9.0
40.0,27.9,False,B,False,f,96.69,20.0,False,3.0
25.0,32.1,True,C,False,f,121.23,0.0,False,3.0
36.0,26.9,False,B,True,f,94.08,20.0,False,10.0
23.0,21.4,True,B,False,m,96.72,20.0,True,15.0
34.0,37.8,False,B,False,f,151.81,20.0,False,6.0
44.0,40.7,False,B,True,f,132.17,20.0,False,7.0
29.0,23.8,False,B,False,f,91.72,20.0,False,17.0
45.0,26.0,False,B,False,f,113.42,20.0,False,3.0
21.0,26.6,False,E,False,f,115.03,15.0,False,5.0
27.0,157.5,False,D,True,f,45.43,34.85,False,3.0
47.0,42.1,True,B,False,f,140.51,20.0,False,8.0
57.0,39.9,False,B,False,f,119.58,20.0,False,7.0
28.0,19.5,False,B,False,m,85.7,20.0,False,5.0
54.0,32.2,False,E,True,f,113.16,15.0,False,17.0
32.0,26.7,False,B,True,m,102.98,20.0,False,8.0
40.0,20.8,False,E,False,m,102.08,15.0,False,1.0
44.0,40.3,False,B,False,f,166.99,20.0,False,5.0
34.0,37.6,False,A,False,f,139.5,5.0,False,2.0
34.0,25.2,False,B,False,m,81.51,20.0,False,1.0
37.0,24.1,False,B,True,f,88.6,20.0,False,6.0
53.0,58.3,True,C,False,f,185.69,0.0,False,16.0
23.0,24.4,False,E,False,f,129.39,15.0,False,17.0
38.0,17.6,False,A,False,f,75.13,5.0,False,1.0
31.0,35.2,False,B,False,f,110.36,20.0,False,14.0
37.0,49.5,False,C,False,f,145.62,0.0,False,15.0
42.0,31.2,True,B,True,f,116.67,20.0,False,4.0
45.0,21.8,False,B,False,m,72.98,20.0,False,8.0
58.0,91.4,False,B,False,m,304.95,20.0,False,53.0
52.0,23.0,False,C,False,f,135.4,10.0,False,2.0
45.0,32.0,False,B,False,f,102.89,20.0,False,8.0
35.0,29.8,False,B,False,m,89.36,20.0,False,6.0
24.0,19.5,False,B,False,f,59.38,20.0,False,3.0
29.0,21.8,False,B,True,m,78.72,20.0,False,8.0
26.0,25.1,False,C,True,f,94.25,10.0,False,4.0
30.0,26.9,False,A,False,f,82.01,5.0,False,2.0
26.0,30.5,False,C,True,f,130.55,0.0,False,19.0
26.0,23.3,False,B,False,f,61.05,20.0,False,4.0
24.0,30.3,False,A,True,f,106.15,5.0,False,24.0
53.0,30.9,False,A,False,m,129.92,5.0,False,6.0
40.0,26.3,False,C,True,m,87.41,10.0,False,13.0
39.0,46.9,False,B,False,f,116.69,20.0,False,1.0
30.0,26.6,False,B,False,f,95.21,20.0,False,2.0
33.0,29.7,False,B,True,f,70.28,20.0,False,1.0
37.0,33.2,True,C,False,f,112.9,0.0,True,16.0
49.0,30.3,False,E,False,m,100.0,15.0,False,6.0
52.0,21.2,False,B,False,m,93.97,20.0,False,4.0
43.0,45.9,False,B,False,f,167.71,20.0,False,17.0
30.0,36.3,False,B,False,f,147.7,20.0,False,31.0
69.0,27.7,False,A,False,f,103.05,5.0,False,2.0
37.0,18.3,False,B,False,f,81.34,20.0,False,8.0
26.0,38.5,False,B,False,m,187.88,20.0,False,11.0
28.0,20.7,False,E,False,m,99.57,15.0,False,19.0
47.0,39.2,False,B,True,f,121.92,20.0,False,2.0
33.0,48.1,False,B,False,m,151.56,20.0,False,12.0
33.0,27.8,False,B,False,f,84.98,20.0,False,5.0
40.0,28.9,True,B,False,f,161.61,20.0,False,12.0
27.0,43.3,False,C,True,f,117.85,0.0,False,14.0
31.0,45.6,False,E,False,m,121.33,15.0,False,3.0
42.0,188.0,False,D,False,f,103.6,55.6,False,8.0
35.0,17.8,False,B,False,m,67.35,20.0,False,2.0
18.0,19.2,False,B,False,f,60.72,20.0,False,6.0
32.0,72.6,False,B,False,m,235.91,20.0,False,1.0
28.0,84.3,False,C,False,f,267.42,0.0,False,24.0
29.0,31.4,False,B,False,m,114.34,20.0,False,28.0
33.0,24.4,False,A,False,f,89.93,5.0,False,16.0
39.0,25.8,False,B,False,m,98.63,20.0,False,14.0
44.0,28.7,False,A,False,f,109.34,5.0,False,10.0
20.0,18.9,False,B,False,f,64.37,20.0,False,4.0
33.0,22.8,False,B,True,f,79.19,20.0,False,6.0
34.0,26.2,False,B,False,m,72.38,20.0,False,2.0
29.0,34.2,True,B,False,f,104.69,20.0,False,3.0
41.0,34.5,False,B,True,f,108.64,20.0,False,14.0
43.0,47.4,False,B,False,f,147.06,20.0,False,8.0
22.0,37.0,True,B,True,f,121.98,20.0,False,6.0
32.0,28.6,False,B,False,m,120.67,20.0,True,13.0
38.0,19.3,True,B,True,f,95.98,20.0,False,5.0
34.0,36.8,False,B,False,m,141.71,20.0,False,14.0
35.0,18.4,False,E,False,m,73.03,15.0,False,2.0
42.0,35.9,False,B,False,f,144.54,20.0,False,4.0
39.0,30.4,False,B,False,m,111.31,20.0,False,4.0
27.0,33.2,False,B,False,f,102.56,20.0,False,1.0
36.0,27.5,False,B,False,f,83.66,20.0,False,8.0
30.0,27.9,False,E,False,f,90.06,15.0,False,17.0
36.0,25.2,False,B,False,f,88.06,20.0,False,2.0
37.0,38.1,False,B,False,f,112.73,20.0,False,2.0
34.0,19.8,False,C,False,m,61.32,10.0,False,9.0
31.0,24.3,False,B,True,f,95.33,20.0,False,11.0
39.0,43.0,False,B,False,f,203.24,20.0,False,3.0
24.0,24.9,False,B,True,f,76.88,20.0,False,5.0
35.0,18.9,False,B,False,f,93.53,20.0,False,4.0
33.0,62.6,False,E,True,m,193.76,0.0,False,27.0
32.0,35.2,True,B,True,f,117.56,20.0,False,6.0
18.0,26.5,False,C,False,f,87.76,10.0,False,9.0
46.0,29.0,False,B,True,m,93.25,20.0,False,2.0
27.0,28.2,False,A,True,f,105.41,5.0,False,19.0
23.0,8.0,False,B,False,f,53.85,20.0,False,2.0
39.0,33.0,False,B,True,f,130.82,20.0,False,3.0
46.0,42.4,False,C,False,m,160.92,0.0,False,9.0
48.0,26.3,False,B,True,f,104.28,20.0,False,2.0
37.0,38.6,False,B,False,f,141.31,20.0,False,14.0
33.0,60.7,True,E,False,f,171.5,0.0,False,1.0
21.0,17.7,False,B,True,f,86.72,20.0,False,1.0
43.0,35.1,False,B,False,f,169.49,20.0,False,4.0
36.0,36.3,False,A,False,f,109.89,5.0,False,2.0
32.0,31.2,False,B,False,f,109.49,20.0,False,5.0
28.0,25.0,False,B,False,f,100.28,20.0,False,16.0
44.0,35.8,False,A,True,f,157.53,5.0,True,22.0
32.0,27.9,False,E,False,f,75.29,15.0,False,8.0
24.0,20.2,False,B,False,f,69.59,20.0,False,16.0
31.0,33.7,False,B,False,m,136.43,20.0,False,3.0
32.0,35.9,False,B,True,f,124.75,20.0,False,13.0
57.0,34.6,True,B,True,f,174.32,20.0,False,21.0
38.0,43.9,False,E,False,f,102.74,15.0,False,10.0
40.0,20.8,True,B,True,f,99.51,20.0,False,5.0
32.0,28.2,True,B,False,f,107.38,20.0,False,1.0
33.0,30.7,True,B,True,f,93.22,20.0,False,5.0
28.0,29.3,False,B,False,f,70.37,20.0,False,7.0
44.0,22.8,False,B,True,f,75.17,20.0,False,7.0
36.0,24.8,False,B,False,f,91.2,20.0,False,2.0
36.0,34.7,False,B,True,f,115.12,20.0,False,11.0
48.0,30.7,False,B,True,m,77.86,20.0,False,4.0
23.0,23.3,False,B,True,f,54.69,20.0,False,5.0
42.0,36.9,False,A,False,f,146.07,5.0,False,17.0
35.0,13.7,False,C,False,f,49.82,10.0,False,1.0
46.0,28.5,False,B,False,f,99.43,20.0,False,11.0
21.0,43.5,False,B,False,f,163.04,20.0,False,8.0
54.0,42.2,False,B,False,m,154.28,20.0,False,5.0
33.0,25.9,False,B,False,f,102.33,20.0,False,8.0
31.0,29.0,False,A,False,m,91.89,5.0,False,14.0
25.0,17.8,False,B,False,f,63.91,20.0,False,5.0
31.0,15.3,True,B,True,f,70.76,20.0,False,3.0
39.0,20.3,False,B,True,m,78.99,20.0,False,4.0
26.0,34.6,False,B,True,f,123.66,20.0,False,1.0
32.0,21.9,False,A,False,f,74.96,5.0,False,12.0
37.0,29.6,False,E,False,f,118.77,15.0,False,17.0
58.0,24.7,False,B,False,m,127.8,20.0,False,12.0
30.0,28.2,True,B,True,f,87.68,20.0,False,7.0
23.0,20.0,False,A,False,f,67.59,5.0,False,5.0
28.0,41.0,False,B,False,f,127.15,20.0,False,16.0
36.0,198.2,False,D,True,f,188.84,55.36,False,9.0
24.0,17.1,False,B,False,m,84.51,20.0,False,16.0
26.0,24.8,False,B,True,m,78.65,20.0,False,4.0
52.0,24.7,False,B,False,m,149.17,20.0,False,18.0
33.0,40.2,False,B,False,f,173.88,20.0,True,32.0
37.0,30.3,False,B,False,f,103.97,20.0,False,8.0
31.0,16.9,False,B,False,f,87.45,20.0,False,2.0
43.0,50.9,False,A,False,m,163.5,0.0,False,13.0
53.0,41.1,False,B,False,f,123.49,20.0,False,5.0
36.0,22.3,False,B,False,m,98.41,20.0,False,1.0
33.0,46.0,False,C,False,m,133.97,0.0,True,20.0
33.0,22.5,False,B,False,m,108.86,20.0,False,13.0
30.0,31.2,False,B,False,m,127.24,20.0,False,13.0
47.0,50.7,False,C,False,m,179.28,0.0,False,25.0
60.0,51.3,False,B,False,f,143.85,20.0,False,9.0
25.0,11.4,False,B,True,m,32.4,20.0,False,9.0
44.0,33.9,False,B,False,f,102.2,20.0,False,1.0
39.0,31.7,False,A,True,f,102.03,5.0,False,2.0
42.0,31.7,False,A,False,m,97.84,5.0,False,1.0
18.0,30.4,False,B,True,m,89.21,20.0,False,19.0
22.0,23.2,True,B,False,f,120.83,20.0,False,3.0
31.0,25.2,False,B,False,f,109.77,20.0,False,4.0
51.0,45.3,False,B,False,f,164.55,20.0,False,5.0
28.0,19.1,False,B,False,f,78.84,20.0,False,2.0
34.0,19.3,False,B,False,f,142.19,20.0,False,28.0
31.0,46.5,False,E,False,f,174.55,15.0,False,29.0
29.0,21.9,True,A,True,f,114.57,5.0,False,12.0
38.0,41.1,False,B,False,f,143.86,20.0,False,3.0
52.0,34.0,False,B,False,m,113.01,20.0,False,1.0
44.0,32.3,False,B,False,f,119.44,20.0,False,3.0
23.0,29.3,False,A,False,m,96.11,5.0,False,21.0
35.0,25.2,False,C,False,f,97.68,10.0,False,11.0
39.0,34.3,False,B,False,f,124.21,20.0,False,7.0
44.0,40.7,False,B,True,f,186.72,20.0,False,3.0
33.0,48.8,False,B,False,f,175.95,20.0,False,17.0
22.0,21.6,False,B,False,m,74.5,20.0,False,6.0
60.0,13.4,False,B,True,m,74.95,20.0,False,3.0
42.0,18.8,False,B,False,f,132.26,20.0,False,5.0
42.0,34.3,False,B,True,m,111.52,20.0,False,16.0
42.0,25.6,False,B,True,m,94.55,20.0,False,1.0
37.0,29.3,False,B,True,f,92.15,20.0,False,3.0
55.0,22.1,False,B,False,f,94.02,20.0,False,2.0
39.0,42.7,False,B,False,f,119.18,20.0,False,11.0
35.0,31.8,False,B,False,f,114.69,20.0,False,2.0
36.0,21.2,False,B,True,m,69.43,20.0,False,3.0
29.0,172.3,False,D,True,m,64.06,64.89,False,6.0
21.0,28.5,True,B,True,f,95.96,20.0,False,1.0
25.0,18.2,False,B,False,f,92.2,20.0,False,3.0
58.0,44.0,False,B,False,f,144.22,20.0,False,14.0
34.0,17.6,True,B,True,f,106.35,20.0,False,7.0
50.0,37.5,False,B,True,f,128.86,20.0,False,8.0
49.0,25.1,False,A,False,f,98.85,5.0,False,9.0
49.0,41.7,False,B,True,f,147.12,20.0,False,6.0
23.0,28.3,False,B,False,f,103.2,20.0,False,8.0
20.0,16.6,False,B,False,f,54.22,20.0,False,1.0
35.0,26.9,False,A,False,m,128.82,5.0,False,13.0
38.0,17.0,False,C,True,f,74.27,10.0,False,8.0
63.0,43.1,False,B,False,f,121.04,20.0,False,6.0
49.0,26.4,False,B,True,f,88.79,20.0,False,3.0
24.0,20.8,False,B,True,f,61.79,20.0,False,6.0
31.0,38.3,False,B,False,m,160.06,20.0,False,4.0
34.0,32.6,False,B,False,f,87.79,20.0,False,4.0
25.0,20.7,False,B,False,m,81.31,20.0,False,3.0
44.0,42.2,False,A,False,f,143.42,5.0,False,7.0
23.0,20.6,False,B,False,f,69.66,20.0,False,4.0
39.0,31.5,False,C,True,m,182.6,0.0,False,25.0
24.0,16.5,False,B,False,f,93.11,20.0,False,7.0
54.0,39.4,False,B,False,f,126.74,20.0,False,3.0
49.0,37.6,True,C,True,f,118.34,0.0,False,6.0
28.0,22.2,False,B,True,m,76.01,20.0,False,5.0
29.0,28.4,False,B,True,f,125.05,20.0,False,25.0
48.0,29.4,False,C,False,m,92.4,10.0,False,1.0
61.0,38.8,False,A,False,f,125.52,5.0,False,3.0
49.0,34.1,False,B,True,f,112.65,20.0,False,8.0
58.0,53.6,False,C,False,f,209.91,0.0,True,14.0
35.0,42.7,False,B,False,f,123.1,20.0,False,8.0
59.0,40.5,False,B,True,f,195.28,20.0,False,7.0
35.0,29.1,False,B,False,f,94.2,20.0,False,7.0
25.0,25.1,False,E,True,f,100.03,15.0,False,2.0
41.0,26.3,False,B,False,f,73.23,20.0,False,1.0
47.0,38.8,False,B,True,m,119.99,20.0,False,7.0
84.0,19.7,False,E,True,m,69.87,15.0,False,7.0
30.0,26.6,False,B,False,m,88.44,20.0,False,13.0
37.0,39.5,False,A,False,f,149.11,5.0,False,13.0
37.0,37.4,False,B,False,f,121.84,20.0,False,12.0
25.0,17.1,False,B,False,m,62.44,20.0,False,5.0
28.0,25.3,False,B,True,m,80.23,20.0,False,5.0
31.0,20.1,False,B,False,m,68.68,20.0,False,6.0
48.0,25.3,False,B,False,m,92.52,20.0,False,12.0
38.0,52.7,False,B,False,f,205.58,20.0,False,28.0
29.0,26.4,False,B,True,f,90.57,20.0,False,8.0
34.0,21.2,False,A,False,m,91.71,5.0,False,2.0
43.0,64.9,True,E,False,f,253.54,0.0,True,36.0
28.0,16.6,False,A,False,f,68.81,5.0,False,3.0
46.0,25.1,True,B,True,m,158.31,20.0,True,27.0
18.0,18.9,False,B,True,f,79.95,20.0,False,5.0
38.0,21.0,False,A,True,f,79.96,5.0,False,11.0
26.0,17.9,False,B,True,m,92.17,20.0,False,20.0
29.0,22.3,False,B,False,f,95.21,20.0,False,4.0
18.0,38.1,False,E,False,f,126.14,15.0,False,3.0
48.0,29.1,False,B,False,m,98.16,20.0,False,2.0
34.0,20.8,False,A,False,m,57.69,5.0,False,4.0
42.0,54.3,True,C,False,m,179.61,0.0,False,2.0
41.0,30.7,False,B,False,m,113.66,20.0,False,4.0
36.0,32.0,False,B,True,m,137.37,20.0,False,27.0
31.0,21.8,False,B,False,f,80.68,20.0,False,1.0
37.0,45.3,False,B,False,m,113.44,20.0,False,22.0
31.0,61.0,False,B,False,f,184.89,20.0,False,3.0
28.0,16.0,False,B,True,f,93.69,20.0,False,2.0
40.0,35.7,False,B,False,f,126.37,20.0,False,1.0
24.0,20.7,False,B,False,f,66.23,20.0,False,5.0
33.0,20.7,False,B,False,m,105.81,20.0,False,12.0
38.0,31.8,False,B,False,f,121.93,20.0,False,11.0
21.0,15.2,False,B,True,f,59.08,20.0,False,6.0
75.0,36.5,False,B,True,f,138.7,20.0,False,12.0
40.0,32.1,False,A,False,m,151.9,5.0,True,24.0
41.0,70.9,False,B,True,m,188.08,20.0,False,4.0
38.0,152.8,False,D,True,m,69.41,66.04,False,1.0
40.0,29.2,False,A,False,f,89.47,5.0,False,3.0
46.0,30.7,False,B,False,f,131.97,20.0,False,1.0
66.0,45.5,False,B,False,m,141.14,20.0,False,2.0
29.0,29.8,False,B,False,m,153.8,20.0,False,6.0
32.0,24.4,False,B,False,m,106.0,20.0,False,2.0
46.0,31.3,False,C,False,f,100.45,0.0,False,1.0
46.0,59.1,False,E,False,f,165.12,0.0,False,2.0
21.0,26.8,False,B,False,f,79.35,20.0,False,11.0
37.0,30.7,False,B,False,m,145.42,20.0,False,4.0
45.0,30.0,False,B,False,m,123.98,20.0,False,23.0
37.0,32.4,False,B,True,f,146.16,20.0,False,12.0
46.0,26.7,False,B,False,f,122.18,20.0,False,6.0
46.0,39.2,False,B,True,m,172.71,20.0,False,2.0
34.0,50.0,False,B,False,m,178.29,20.0,False,17.0
56.0,24.6,False,B,False,f,110.93,20.0,False,12.0
57.0,26.3,False,B,True,f,113.47,20.0,False,2.0
26.0,57.9,False,B,False,f,175.04,20.0,False,3.0
34.0,36.2,False,B,False,f,206.29,20.0,False,38.0
23.0,24.7,False,B,False,f,110.51,20.0,False,10.0
34.0,41.6,False,B,False,f,153.79,20.0,False,5.0
35.0,67.3,False,B,True,m,188.03,20.0,False,1.0
22.0,28.6,False,B,False,m,91.39,20.0,False,5.0
24.0,29.4,True,C,False,m,132.7,10.0,True,18.0
27.0,20.7,False,B,False,m,62.83,20.0,False,7.0
23.0,28.3,False,B,True,f,98.15,20.0,False,17.0
39.0,29.5,False,B,True,f,132.99,20.0,False,13.0
43.0,31.7,False,B,False,f,134.44,20.0,False,8.0
22.0,38.5,False,B,True,f,123.64,20.0,False,9.0
27.0,24.4,False,B,False,f,90.48,20.0,False,8.0
60.0,25.7,False,E,False,f,122.77,15.0,False,9.0
46.0,25.0,False,B,False,f,89.95,20.0,False,13.0
43.0,32.5,False,C,False,f,111.25,0.0,False,6.0
18.0,42.7,False,B,False,f,110.43,20.0,False,6.0
37.0,38.1,True,B,True,f,154.54,20.0,False,8.0
33.0,32.2,False,A,False,f,96.57,5.0,False,11.0
28.0,19.4,False,B,False,f,89.45,20.0,False,6.0
32.0,35.5,False,B,False,f,102.73,20.0,False,2.0
45.0,43.7,False,B,False,m,211.12,20.0,False,6.0
34.0,25.5,False,B,False,f,82.48,20.0,False,8.0
25.0,35.2,False,B,False,f,109.79,20.0,False,13.0
27.0,25.0,False,B,False,f,99.43,20.0,False,5.0
27.0,20.9,False,B,False,m,73.14,20.0,False,16.0
36.0,28.9,False,B,False,f,135.35,20.0,False,3.0
38.0,38.8,False,B,False,f,149.46,20.0,False,2.0
36.0,82.7,False,B,False,f,269.07,20.0,False,1.0
35.0,17.9,False,A,True,f,103.26,5.0,False,7.0
46.0,31.1,False,B,False,f,115.46,20.0,False,4.0
26.0,27.4,False,B,False,f,77.48,20.0,False,8.0
20.0,17.4,False,A,True,f,65.25,5.0,False,2.0
47.0,205.4,False,D,True,f,165.56,0.0,True,19.0
55.0,31.7,True,B,False,f,137.95,20.0,False,4.0
28.0,25.3,False,B,False,f,85.91,20.0,False,2.0
31.0,28.0,False,E,False,f,82.01,15.0,False,10.0
36.0,17.2,True,B,False,m,79.58,20.0,False,2.0
31.0,35.4,False,E,False,f,119.65,15.0,False,22.0
31.0,46.9,False,B,False,f,136.79,20.0,False,9.0
29.0,14.3,False,B,True,m,66.0,20.0,False,10.0
45.0,38.2,False,B,False,f,133.95,20.0,False,24.0
24.0,17.0,False,B,False,f,63.88,20.0,False,7.0
34.0,35.7,False,A,True,f,129.03,5.0,False,3.0
44.0,36.3,False,B,False,m,131.04,20.0,False,8.0
43.0,30.9,False,C,False,f,154.4,0.0,True,22.0
37.0,27.7,False,B,False,f,122.34,20.0,False,6.0
29.0,20.3,False,C,False,f,72.44,10.0,False,1.0
36.0,16.2,False,C,True,f,89.89,10.0,False,8.0
34.0,21.9,False,B,False,m,97.51,20.0,False,5.0
35.0,37.2,False,C,False,f,111.71,0.0,False,21.0
28.0,30.6,False,B,False,f,92.12,20.0,False,9.0
37.0,44.1,False,B,False,f,157.1,20.0,False,18.0
18.0,22.4,False,B,True,m,57.78,20.0,False,7.0
22.0,65.7,False,B,True,f,176.86,20.0,False,19.0
60.0,38.1,False,C,False,f,143.72,0.0,False,6.0
33.0,22.1,False,B,True,m,93.89,20.0,False,9.0
33.0,38.6,False,B,False,f,112.03,20.0,False,2.0
52.0,37.0,False,B,False,m,155.73,20.0,False,3.0
22.0,16.8,False,B,False,m,73.71,20.0,True,20.0
44.0,26.4,False,B,False,m,87.52,20.0,False,7.0
59.0,34.6,False,B,False,f,138.87,20.0,False,8.0
29.0,28.5,False,B,False,m,88.95,20.0,False,4.0
29.0,15.6,False,B,False,f,68.72,20.0,False,11.0
46.0,27.2,False,B,True,m,99.99,20.0,False,8.0
34.0,35.3,False,E,False,f,124.82,15.0,False,8.0
30.0,28.6,False,A,False,f,104.51,5.0,False,4.0
29.0,15.4,False,B,True,m,55.29,20.0,False,2.0
41.0,28.3,False,B,False,f,138.61,20.0,False,20.0
36.0,35.8,False,B,False,f,97.58,20.0,False,5.0
22.0,32.5,False,E,False,f,105.29,15.0,False,10.0
53.0,30.4,False,B,True,f,101.59,20.0,False,2.0
56.0,38.1,False,B,False,m,139.77,20.0,False,11.0
45.0,37.6,True,B,False,f,178.69,20.0,False,4.0
30.0,27.5,False,B,False,m,74.3,20.0,False,18.0
40.0,42.8,False,B,False,m,188.78,20.0,False,11.0
35.0,29.6,False,B,False,m,112.22,20.0,False,4.0
34.0,36.4,False,B,False,f,111.73,20.0,False,1.0
33.0,52.3,False,B,False,f,176.75,20.0,True,14.0
25.0,59.8,False,E,False,f,175.68,0.0,False,12.0
40.0,51.1,False,C,False,f,151.65,0.0,False,6.0
42.0,33.2,False,B,False,f,118.25,20.0,False,4.0
44.0,25.7,False,B,False,f,116.39,20.0,False,13.0
33.0,45.3,False,B,False,m,177.55,20.0,False,7.0
54.0,56.8,False,B,False,m,153.83,20.0,False,2.0
44.0,33.0,False,B,True,f,100.98,20.0,False,17.0
28.0,39.4,False,B,False,m,107.94,20.0,False,13.0
29.0,21.0,False,B,False,f,106.25,20.0,False,5.0
39.0,29.2,False,B,False,f,108.13,20.0,False,1.0
50.0,20.3,False,B,False,f,89.88,20.0,False,3.0
37.0,31.2,False,B,False,f,209.95,20.0,False,3.0
28.0,45.2,False,B,False,f,157.26,20.0,False,9.0
57.0,38.7,False,B,False,f,132.2,20.0,False,1.0
32.0,24.5,False,B,False,m,83.04,20.0,False,10.0
18.0,13.2,False,B,False,f,50.97,20.0,False,2.0
29.0,25.1,False,B,False,f,97.7,20.0,False,4.0
44.0,29.0,False,B,False,m,112.87,20.0,False,1.0
20.0,52.2,False,A,False,m,171.54,0.0,True,27.0
20.0,24.3,True,B,True,f,90.48,20.0,False,19.0
45.0,63.1,False,B,True,f,216.21,20.0,False,16.0
28.0,12.7,True,B,True,m,57.42,20.0,False,2.0
42.0,66.4,False,B,False,f,221.0,20.0,False,14.0
48.0,35.4,False,A,False,f,130.01,5.0,False,3.0
22.0,12.5,False,B,False,f,44.35,20.0,False,1.0
40.0,28.1,False,E,False,f,138.05,15.0,False,1.0
20.0,23.8,False,B,True,f,129.26,20.0,False,10.0
23.0,24.5,False,B,True,f,77.62,20.0,False,1.0
41.0,41.0,False,B,False,f,202.54,20.0,False,32.0
43.0,27.2,False,A,False,f,131.39,5.0,False,6.0
20.0,23.4,False,E,True,f,72.43,15.0,False,1.0
19.0,34.8,False,B,True,m,111.95,20.0,False,4.0
50.0,24.8,False,B,False,f,102.67,20.0,False,6.0
43.0,18.3,False,B,False,m,96.29,20.0,False,4.0
40.0,24.0,False,C,False,f,86.93,10.0,False,2.0
37.0,25.2,False,B,True,f,94.42,20.0,False,9.0
42.0,19.6,False,B,False,f,88.95,20.0,False,1.0
58.0,38.8,False,A,True,m,131.18,5.0,False,2.0
25.0,39.4,False,B,True,f,116.08,20.0,False,7.0
38.0,43.1,False,A,False,m,136.12,5.0,False,6.0
23.0,10.6,False,A,False,f,48.35,5.0,False,15.0
30.0,34.2,False,B,False,f,118.03,20.0,False,2.0
29.0,19.8,False,B,True,f,70.94,20.0,False,1.0
60.0,30.5,False,C,False,m,113.08,0.0,False,3.0
46.0,38.0,False,B,True,f,145.08,20.0,False,10.0
33.0,26.7,False,B,True,m,96.97,20.0,False,3.0
39.0,29.9,False,B,False,f,75.79,20.0,False,5.0
43.0,26.4,False,C,False,f,85.41,10.0,False,4.0
30.0,38.4,False,B,False,f,130.2,20.0,False,29.0
34.0,26.1,False,B,True,m,85.38,20.0,False,3.0
35.0,22.5,False,B,False,f,77.66,20.0,False,2.0
23.0,25.5,False,C,False,m,80.91,10.0,False,3.0
59.0,27.6,False,B,True,f,138.68,20.0,False,4.0
40.0,27.7,False,B,False,f,104.18,20.0,False,2.0
47.0,24.4,False,B,False,f,113.5,20.0,False,7.0
43.0,33.8,False,E,True,f,136.32,15.0,False,7.0
33.0,20.5,True,B,True,f,101.16,20.0,False,9.0
39.0,30.5,False,B,False,f,95.49,20.0,False,8.0
35.0,33.3,False,A,False,f,141.4,5.0,False,20.0
53.0,34.2,False,B,False,f,110.47,20.0,False,8.0
24.0,32.0,False,B,False,f,126.3,20.0,False,8.0
37.0,24.4,False,B,False,f,88.21,20.0,False,4.0
36.0,45.7,False,B,False,f,136.95,20.0,False,5.0
56.0,23.2,False,B,True,m,128.53,20.0,False,23.0
43.0,35.9,False,B,False,f,133.37,20.0,False,10.0
28.0,18.0,True,B,False,m,61.85,20.0,False,14.0
44.0,45.3,False,B,False,m,116.15,20.0,False,18.0
29.0,40.3,False,A,True,m,112.92,5.0,False,6.0
29.0,27.4,False,B,False,f,104.69,20.0,False,19.0
32.0,38.2,False,B,True,f,116.13,20.0,False,1.0
21.0,36.6,False,B,False,f,97.19,20.0,False,2.0
34.0,38.0,False,B,False,f,131.4,20.0,False,6.0
24.0,21.2,False,B,False,m,47.58,20.0,False,2.0
32.0,20.0,False,B,True,m,101.48,20.0,True,13.0
42.0,22.1,False,A,True,m,83.41,5.0,False,10.0
36.0,17.9,False,B,False,f,87.06,20.0,False,3.0
75.0,21.3,False,E,False,f,90.93,15.0,False,5.0
26.0,30.5,False,B,False,f,82.55,20.0,False,6.0
42.0,24.8,False,A,False,f,92.77,5.0,False,4.0
32.0,21.6,False,E,False,m,70.14,15.0,False,8.0
25.0,18.3,False,B,False,f,61.31,20.0,False,4.0
36.0,21.2,False,B,True,m,79.12,20.0,False,2.0
41.0,26.3,False,B,True,m,104.51,20.0,False,3.0
39.0,21.7,True,C,True,f,89.09,10.0,False,14.0
21.0,29.7,False,A,True,f,102.46,5.0,False,23.0
32.0,20.7,False,B,False,m,82.29,20.0,False,5.0
34.0,28.8,False,B,False,f,102.62,20.0,False,5.0
50.0,45.5,True,B,False,f,165.88,20.0,False,6.0
48.0,35.6,False,A,False,m,117.34,5.0,False,3.0
46.0,30.5,False,B,False,m,124.27,20.0,False,20.0
40.0,26.2,False,B,False,m,91.34,20.0,False,1.0
18.0,14.7,False,B,False,m,46.82,20.0,False,11.0
28.0,28.7,False,C,False,f,102.49,10.0,False,7.0
37.0,29.9,False,B,False,f,88.67,20.0,False,2.0
32.0,24.8,False,B,True,m,101.39,20.0,False,10.0
30.0,20.1,False,B,True,f,80.79,20.0,False,4.0
26.0,19.7,False,B,False,m,71.44,20.0,False,3.0
32.0,39.5,False,B,False,f,111.79,20.0,False,10.0
31.0,24.6,False,B,False,m,70.57,20.0,False,11.0
40.0,31.1,True,A,False,f,116.19,5.0,False,9.0
47.0,31.7,False,B,False,f,112.21,20.0,False,7.0
26.0,17.5,False,B,True,m,65.55,20.0,False,1.0
34.0,20.0,True,C,False,f,76.53,10.0,False,7.0
37.0,26.1,False,A,False,m,95.06,5.0,False,1.0
52.0,43.0,False,B,False,f,124.49,20.0,False,4.0
26.0,33.8,False,C,False,m,99.2,0.0,False,3.0
43.0,31.7,False,C,True,f,123.52,0.0,False,12.0
18.0,15.2,False,B,False,m,37.51,20.0,False,14.0
30.0,27.3,False,C,False,f,128.36,10.0,False,2.0
50.0,34.5,False,B,False,f,117.34,20.0,False,2.0
61.0,35.5,False,B,False,f,130.25,20.0,False,10.0
