age,region,gender,monthly_spend,subscriber,tenure
37.0,C,f,161.88,False,27.0
48.0,B,m,148.52,False,4.0
68.0,B,f,219.17,False,20.0
40.0,B,m,88.9,False,2.0
23.0,B,f,60.49,False,3.0
64.0,D,f,131.4,False,8.0
55.0,B,f,101.82,False,2.0
31.0,B,f,96.14,False,1.0
48.0,A,f,146.91,True,13.0
64.0,B,f,119.29,False,3.0
31.0,B,f,161.29,False,11.0
21.0,B,f,121.11,False,4.0
19.0,B,m,90.41,False,2.0
45.0,E,m,131.86,True,18.0
26.0,E,m,118.42,False,2.0
35.0,B,m,130.41,False,5.0
32.0,C,m,93.48,False,5.0
36.0,E,f,130.95,False,2.0
39.0,B,f,144.21,False,23.0
32.0,B,f,98.28,False,2.0
44.0,B,f,127.77,False,8.0
37.0,B,f,125.2,False,10.0
18.0,B,m,134.52,False,31.0
26.0,A,f,156.86,False,12.0
46.0,B,f,162.46,False,7.0
51.0,C,f,100.01,False,5.0
46.0,E,f,205.72,False,3.0
48.0,B,f,104.79,False,2.0
28.0,B,f,109.0,False,3.0
26.0,E,m,120.12,False,6.0
26.0,B,m,50.04,False,3.0
60.0,B,f,140.34,False,4.0
30.0,B,f,51.8,False,1.0
44.0,B,m,104.97,False,11.0
43.0,B,f,98.98,False,8.0
27.0,B,f,56.23,False,6.0
26.0,B,f,107.86,False,9.0
27.0,B,f,87.12,False,11.0
26.0,B,f,122.1,False,3.0
72.0,A,f,77.28,False,3.0
40.0,E,f,100.76,False,1.0
28.0,E,f,86.14,False,4.0
40.0,B,m,110.59,False,4.0
48.0,B,f,118.42,False,3.0
43.0,B,f,153.34,True,14.0
40.0,B,f,93.72,False,7.0
24.0,B,f,79.0,False,4.0
38.0,D,m,88.3,False,3.0
22.0,B,m,107.91,False,12.0
35.0,E,f,129.13,False,6.0
29.0,A,f,110.69,False,4.0
40.0,B,m,79.87,False,2.0
45.0,B,f,147.05,False,2.0
37.0,B,f,152.68,False,3.0
36.0,E,m,113.77,False,12.0
44.0,E,f,99.15,False,12.0
26.0,D,f,73.78,False,7.0
50.0,B,f,141.06,False,3.0
29.0,E,m,94.89,False,6.0
54.0,B,f,135.11,False,1.0
30.0,C,f,84.67,False,7.0
30.0,A,f,133.99,False,3.0
43.0,A,f,97.04,False,3.0
35.0,B,f,111.61,False,8.0
35.0,B,m,77.47,False,3.0
39.0,B,f,141.91,False,7.0
35.0,B,m,148.38,False,10.0
34.0,B,m,53.39,False,4.0
41.0,B,m,108.76,False,20.0
32.0,B,f,137.98,False,2.0
27.0,B,f,213.43,False,31.0
38.0,B,m,97.81,False,2.0
30.0,B,m,142.9,False,1.0
43.0,B,f,90.25,False,1.0
37.0,B,f,117.36,False,14.0
28.0,D,m,127.82,True,15.0
26.0,B,f,71.86,False,6.0
45.0,B,m,144.7,False,11.0
52.0,B,m,145.58,True,20.0
38.0,C,f,137.97,False,12.0
43.0,B,f,135.69,False,22.0
28.0,B,f,73.29,False,10.0
47.0,B,f,128.61,False,19.0
50.0,B,f,89.97,False,3.0
46.0,A,f,112.78,False,19.0
23.0,E,f,160.22,False,3.0
48.0,A,m,151.14,False,1.0
54.0,B,f,270.81,False,7.0
33.0,E,m,143.55,True,15.0
22.0,B,f,115.78,True,23.0
35.0,B,f,109.75,False,4.0
33.0,B,f,90.47,False,2.0
23.0,B,m,61.56,False,7.0
61.0,B,m,103.75,False,5.0
49.0,B,f,156.12,False,22.0
47.0,B,f,138.25,False,11.0
25.0,B,f,85.36,False,7.0
39.0,B,m,196.78,False,12.0
21.0,B,f,109.34,False,11.0
28.0,E,f,117.45,True,15.0
34.0,B,f,79.37,False,3.0
31.0,B,f,68.89,False,4.0
42.0,A,m,94.95,False,5.0
32.0,B,f,102.63,False,13.0
29.0,B,f,71.62,False,5.0
43.0,B,f,158.32,False,21.0
36.0,B,m,117.59,False,2.0
23.0,B,f,152.45,False,10.0
32.0,B,m,98.52,False,15.0
29.0,B,f,70.95,False,2.0
27.0,B,f,33.76,False,6.0
36.0,B,f,106.91,False,9.0
48.0,B,f,90.76,False,2.0
44.0,A,f,135.22,False,18.0
34.0,B,f,119.86,False,10.0
32.0,B,m,115.27,False,21.0
31.0,B,f,123.54,True,15.0
28.0,B,f,90.25,False,3.0
20.0,B,m,60.45,False,4.0
42.0,C,m,107.02,False,2.0
26.0,B,f,109.67,False,7.0
42.0,B,f,196.71,False,4.0
38.0,E,m,98.94,False,9.0
43.0,B,f,99.51,False,2.0
30.0,B,m,89.25,False,2.0
18.0,B,f,73.91,False,2.0
42.0,B,m,121.19,False,3.0
76.0,B,f,127.62,False,12.0
27.0,B,f,65.73,False,12.0
49.0,A,m,103.19,False,7.0
41.0,B,m,84.7,False,5.0
32.0,B,m,76.77,False,3.0
22.0,B,m,84.67,False,4.0
18.0,B,m,57.56,False,15.0
37.0,A,f,68.28,False,3.0
39.0,B,f,85.22,False,3.0
26.0,C,m,61.11,False,5.0
52.0,B,m,86.77,False,6.0
24.0,E,f,52.96,False,2.0
31.0,B,f,95.85,False,4.0
51.0,A,f,135.76,False,2.0
36.0,C,m,105.34,False,6.0
27.0,E,f,91.0,False,5.0
42.0,B,f,185.88,False,5.0
27.0,B,f,104.78,False,12.0
53.0,B,f,100.6,False,5.0
28.0,E,m,57.15,False,7.0
47.0,B,m,118.62,False,5.0
19.0,B,f,27.44,False,9.0
38.0,B,f,101.22,False,3.0
33.0,D,m,221.5,False,1.0
41.0,B,f,151.95,False,9.0
57.0,B,f,105.56,False,13.0
47.0,C,m,126.0,False,1.0
27.0,B,f,127.29,False,8.0
41.0,A,f,81.3,False,1.0
45.0,B,f,115.78,False,5.0
29.0,E,f,58.21,False,12.0
57.0,C,f,131.74,False,10.0
41.0,B,f,166.43,False,9.0
32.0,E,f,94.73,False,7.0
43.0,B,f,176.54,False,18.0
28.0,E,m,52.47,False,3.0
23.0,B,f,65.47,False,5.0
45.0,E,f,112.73,False,9.0
35.0,A,f,142.22,False,11.0
49.0,B,m,149.52,False,3.0
51.0,A,f,170.57,False,24.0
31.0,B,f,213.32,False,3.0
56.0,B,f,142.8,True,19.0
40.0,B,f,98.74,False,3.0
46.0,B,m,119.06,False,6.0
43.0,B,m,101.08,False,1.0
38.0,E,f,131.35,False,4.0
44.0,B,f,108.87,False,4.0
40.0,B,f,126.22,False,1.0
29.0,B,f,94.45,False,6.0
28.0,E,f,77.34,False,2.0
39.0,B,f,96.64,False,1.0
36.0,A,f,118.94,False,11.0
47.0,E,f,84.08,False,4.0
48.0,E,f,133.82,False,5.0
25.0,B,m,80.93,True,14.0
67.0,B,m,104.95,False,5.0
35.0,C,f,53.24,False,1.0
31.0,A,m,60.07,False,7.0
70.0,B,m,110.23,False,1.0
45.0,B,m,181.31,False,11.0
26.0,B,f,109.88,False,6.0
31.0,B,f,89.17,False,3.0
37.0,B,f,69.65,False,1.0
18.0,B,m,53.01,False,7.0
32.0,B,f,96.76,False,11.0
33.0,B,f,121.53,False,15.0
28.0,B,f,112.72,False,8.0
36.0,A,f,105.99,False,1.0
34.0,B,f,103.01,False,6.0
34.0,B,f,153.83,False,15.0
51.0,B,m,95.31,False,11.0
37.0,B,f,91.12,False,1.0
25.0,C,f,165.55,False,13.0
35.0,A,f,199.65,False,4.0
32.0,A,f,132.33,False,6.0
32.0,B,f,188.87,True,21.0
19.0,D,f,194.31,False,7.0
42.0,C,f,107.37,False,3.0
18.0,B,f,85.13,False,10.0
43.0,B,f,111.35,False,12.0
35.0,B,f,97.88,False,4.0
50.0,B,f,107.96,False,3.0
26.0,B,f,71.45,False,7.0
27.0,B,f,106.42,False,2.0
32.0,B,f,143.49,True,19.0
43.0,B,f,127.88,False,12.0
46.0,E,f,174.15,False,6.0
35.0,B,m,72.84,False,2.0
37.0,E,m,168.89,False,3.0
46.0,B,f,110.7,False,10.0
27.0,B,f,128.72,False,10.0
27.0,B,f,140.93,False,3.0
32.0,E,f,91.71,False,9.0
47.0,A,f,127.96,False,9.0
38.0,B,f,92.48,False,4.0
28.0,B,f,92.25,False,6.0
29.0,B,f,147.63,False,8.0
54.0,D,f,132.89,False,22.0
38.0,A,f,184.99,True,23.0
27.0,B,f,101.77,False,5.0
48.0,B,f,121.97,False,12.0
33.0,B,f,83.3,False,13.0
37.0,D,f,127.42,False,9.0
22.0,C,f,77.54,False,7.0
19.0,A,m,61.48,False,3.0
25.0,B,f,100.51,False,17.0
55.0,E,f,149.9,True,16.0
18.0,B,f,56.05,False,12.0
41.0,B,m,147.46,False,7.0
31.0,A,f,201.45,False,18.0
34.0,C,m,102.0,False,1.0
46.0,B,m,128.26,False,17.0
18.0,B,f,50.93,False,6.0
37.0,B,f,76.63,False,4.0
63.0,A,f,109.21,False,7.0
25.0,B,f,118.32,False,7.0
32.0,C,f,105.97,True,13.0
31.0,B,f,108.78,False,8.0
41.0,B,f,77.28,False,1.0
49.0,A,f,175.02,True,13.0
41.0,B,f,100.93,False,1.0
36.0,B,m,119.12,False,2.0
69.0,B,f,109.25,False,2.0
27.0,B,f,184.2,True,13.0
35.0,B,m,68.67,False,2.0
26.0,B,f,114.71,False,4.0
34.0,B,m,106.38,False,11.0
29.0,B,f,65.11,False,2.0
34.0,B,m,92.84,False,5.0
27.0,D,f,58.05,False,7.0
36.0,C,f,114.75,False,19.0
43.0,A,m,108.02,False,1.0
32.0,C,m,68.21,False,1.0
27.0,B,f,119.98,False,3.0
26.0,B,f,104.65,True,16.0
43.0,B,f,141.28,False,3.0
31.0,B,f,143.07,True,16.0
37.0,B,m,73.56,False,8.0
39.0,B,m,74.82,False,1.0
44.0,B,m,110.57,False,12.0
51.0,A,m,98.86,False,6.0
26.0,B,m,72.95,False,3.0
44.0,B,m,113.13,False,1.0
34.0,B,f,134.74,False,3.0
43.0,B,m,124.27,False,6.0
45.0,B,f,70.96,False,8.0
34.0,A,f,100.04,False,2.0
39.0,B,f,113.06,False,1.0
35.0,D,f,118.21,False,15.0
51.0,E,f,97.65,False,8.0
29.0,B,f,65.31,False,6.0
35.0,B,f,103.08,False,5.0
33.0,B,f,131.98,False,3.0
20.0,B,f,127.15,False,5.0
26.0,B,m,64.72,False,1.0
28.0,B,f,133.51,False,15.0
41.0,B,f,169.76,False,15.0
55.0,B,f,136.76,False,7.0
43.0,B,m,151.63,False,3.0
35.0,C,m,80.87,False,3.0
44.0,B,m,153.49,False,7.0
43.0,B,f,167.77,False,27.0
52.0,B,f,130.46,False,5.0
45.0,B,f,86.66,False,5.0
35.0,B,f,106.85,False,3.0
50.0,B,m,125.59,False,2.0
18.0,E,f,154.66,False,4.0
63.0,B,f,142.01,False,1.0
46.0,E,m,96.98,False,4.0
57.0,E,f,108.41,False,12.0
35.0,B,m,155.8,False,25.0
58.0,B,f,88.87,False,10.0
33.0,E,m,122.62,False,1.0
38.0,E,f,152.34,True,24.0
26.0,B,f,94.14,False,6.0
38.0,E,m,93.95,False,1.0
25.0,B,m,68.99,False,5.0
41.0,B,f,128.95,False,15.0
35.0,B,f,133.93,False,16.0
38.0,B,f,91.02,False,2.0
50.0,B,m,95.25,False,5.0
23.0,A,f,56.5,False,2.0
42.0,B,f,86.07,False,5.0
19.0,B,f,108.38,False,12.0
30.0,B,m,77.3,False,12.0
31.0,B,f,141.26,False,7.0
31.0,B,m,99.82,False,6.0
47.0,B,f,93.87,False,2.0
46.0,B,f,105.52,False,3.0
37.0,C,m,180.6,False,1.0
32.0,E,f,81.24,False,4.0
42.0,C,f,139.72,True,13.0
47.0,B,f,106.54,False,3.0
39.0,B,m,158.35,False,5.0
56.0,B,m,110.3,False,6.0
38.0,B,f,152.23,False,5.0
29.0,A,m,117.77,False,3.0
20.0,C,f,119.97,False,6.0
20.0,C,m,131.58,True,21.0
44.0,E,f,125.08,False,19.0
27.0,B,f,86.47,False,4.0
27.0,A,f,83.27,False,3.0
32.0,A,m,101.31,False,8.0
44.0,B,f,165.32,False,1.0
53.0,B,m,127.67,False,1.0
32.0,C,m,113.53,False,11.0
40.0,B,m,111.55,False,14.0
47.0,B,f,137.96,False,4.0
34.0,E,f,138.31,False,8.0
35.0,B,f,82.18,False,1.0
22.0,B,f,27.72,False,3.0
34.0,B,f,87.34,False,1.0
45.0,B,m,88.73,False,6.0
39.0,B,m,102.84,False,1.0
41.0,A,m,139.39,False,25.0
38.0,B,f,189.04,True,25.0
31.0,B,f,69.14,False,9.0
22.0,B,f,100.85,False,4.0
23.0,B,f,63.78,False,3.0
46.0,B,f,162.15,True,15.0
56.0,B,f,146.07,True,22.0
27.0,B,m,118.7,False,17.0
25.0,B,f,68.15,False,6.0
39.0,B,f,115.86,False,1.0
31.0,B,f,142.51,False,10.0
43.0,C,f,116.97,False,6.0
69.0,B,f,168.7,False,5.0
33.0,B,m,129.5,False,9.0
23.0,B,f,64.31,False,5.0
33.0,B,f,102.27,False,11.0
18.0,B,f,64.65,False,7.0
20.0,E,m,72.42,True,13.0
67.0,C,f,229.47,False,26.0
33.0,B,f,119.2,True,19.0
31.0,B,f,87.89,False,8.0
29.0,B,m,85.41,False,5.0
32.0,E,m,81.08,False,8.0
32.0,B,m,84.63,False,1.0
31.0,B,m,113.79,False,5.0
37.0,B,f,101.67,False,8.0
69.0,B,m,152.85,False,20.0
21.0,B,f,67.69,False,3.0
26.0,E,f,67.0,False,2.0
23.0,A,f,76.67,False,4.0
55.0,C,m,98.16,False,3.0
35.0,B,f,87.37,False,1.0
35.0,B,m,111.48,False,4.0
33.0,B,f,119.98,True,20.0
32.0,A,f,88.76,False,12.0
45.0,C,f,198.61,False,6.0
25.0,B,f,106.49,False,3.0
26.0,B,m,115.36,False,28.0
28.0,B,f,55.87,False,8.0
52.0,B,f,143.2,False,5.0
33.0,B,f,67.54,False,7.0
43.0,A,f,100.38,False,4.0
36.0,B,m,95.75,False,2.0
36.0,B,m,101.17,False,8.0
39.0,C,m,140.14,False,5.0
30.0,B,f,113.09,False,2.0
43.0,B,m,111.88,False,3.0
25.0,A,f,107.68,False,19.0
27.0,B,f,76.39,False,10.0
21.0,B,m,73.35,False,2.0
29.0,E,m,93.24,False,3.0
44.0,B,m,100.58,False,17.0
43.0,C,m,124.27,False,5.0
30.0,B,f,179.33,False,4.0
56.0,B,m,109.4,False,4.0
50.0,A,m,116.46,False,8.0
37.0,C,m,136.46,False,5.0
33.0,B,m,144.01,False,14.0
18.0,B,f,46.72,False,6.0
29.0,B,f,130.8,False,4.0
22.0,E,f,92.12,False,5.0
18.0,B,f,76.57,False,3.0
68.0,B,f,133.67,True,16.0
20.0,B,f,65.6,False,12.0
38.0,A,m,79.58,False,7.0
27.0,B,f,82.14,False,15.0
41.0,B,m,123.76,False,6.0
49.0,E,m,117.81,False,14.0
54.0,B,f,93.18,False,1.0
50.0,B,m,159.16,False,7.0
23.0,B,f,63.88,False,4.0
45.0,B,f,103.14,False,4.0
33.0,E,f,105.3,False,7.0
32.0,B,f,75.27,False,1.0
36.0,E,f,115.27,False,2.0
28.0,B,m,80.93,False,1.0
49.0,B,m,87.4,False,6.0
23.0,B,m,92.74,False,8.0
31.0,B,f,165.19,False,16.0
45.0,B,f,133.41,False,8.0
61.0,B,m,117.85,False,6.0
43.0,B,f,199.21,False,4.0
59.0,B,m,153.09,True,14.0
55.0,B,f,151.66,False,12.0
29.0,B,m,81.51,False,9.0
21.0,C,f,67.91,False,4.0
21.0,B,f,54.45,False,6.0
24.0,B,f,104.58,False,7.0
32.0,B,f,85.04,False,4.0
29.0,B,f,108.89,False,4.0
50.0,B,f,69.82,False,7.0
55.0,B,f,97.86,False,3.0
39.0,B,f,158.54,False,11.0
19.0,B,f,76.43,False,4.0
38.0,A,f,123.47,False,10.0
52.0,A,f,101.58,False,9.0
31.0,A,f,132.03,False,1.0
19.0,B,f,60.48,False,6.0
18.0,B,f,58.96,False,3.0
40.0,E,m,112.72,False,3.0
31.0,B,m,106.4,False,9.0
49.0,B,m,153.14,True,27.0
23.0,B,f,134.92,False,7.0
36.0,B,m,115.11,False,1.0
49.0,A,f,104.79,False,1.0
38.0,B,m,113.41,False,3.0
52.0,A,m,146.56,False,13.0
24.0,A,m,64.6,False,8.0
29.0,B,m,124.33,True,15.0
48.0,B,f,131.76,False,4.0
49.0,E,m,112.65,False,7.0
35.0,C,f,90.88,False,1.0
40.0,B,f,105.86,False,8.0
29.0,B,f,57.74,False,11.0
23.0,B,f,138.15,True,13.0
47.0,E,f,85.45,False,7.0
35.0,B,f,89.22,False,3.0
41.0,B,f,118.44,False,7.0
26.0,C,f,157.77,False,2.0
35.0,B,m,103.11,False,3.0
21.0,B,f,86.9,False,5.0
35.0,B,m,92.78,False,10.0
64.0,B,m,73.92,False,1.0
38.0,B,m,118.91,False,6.0
36.0,B,m,91.07,False,6.0
31.0,B,m,85.39,False,6.0
35.0,B,f,287.65,False,2.0
36.0,A,f,91.5,False,10.0
34.0,B,m,76.7,False,12.0
28.0,B,f,82.1,False,1.0
32.0,B,f,90.71,False,3.0
42.0,B,m,102.53,False,13.0
27.0,D,m,65.07,False,7.0
38.0,B,f,103.9,False,3.0
24.0,B,m,54.55,False,3.0
24.0,B,m,154.94,False,6.0
27.0,B,m,82.39,False,1.0
26.0,B,f,117.12,False,11.0
32.0,A,f,86.4,False,5.0
40.0,A,f,146.55,False,4.0
26.0,E,f,81.44,False,5.0
32.0,B,f,217.38,False,3.0
23.0,B,f,53.47,False,5.0
18.0,B,f,64.99,True,15.0
45.0,C,f,185.46,False,7.0
37.0,B,f,109.44,False,1.0
34.0,B,f,110.06,False,11.0
26.0,B,m,112.32,True,20.0
46.0,E,m,96.89,False,13.0
37.0,B,m,119.95,False,9.0
56.0,E,m,99.07,False,6.0
44.0,B,f,120.92,False,8.0
31.0,B,f,86.88,False,7.0
18.0,B,m,58.25,False,11.0
26.0,B,m,103.69,False,6.0
26.0,B,m,65.43,False,6.0
30.0,E,m,103.04,False,8.0
40.0,B,f,139.31,False,6.0
41.0,B,m,102.85,False,8.0
42.0,B,f,81.22,False,5.0
63.0,E,f,103.02,False,4.0
39.0,B,m,96.51,False,1.0
30.0,B,m,96.79,False,9.0
39.0,B,m,118.21,True,13.0
23.0,B,m,57.75,False,1.0
50.0,B,m,133.8,False,12.0
25.0,B,m,194.57,False,1.0
51.0,B,m,187.85,True,20.0
38.0,A,m,94.13,False,8.0
26.0,A,f,136.59,False,4.0
27.0,B,f,66.1,False,12.0
62.0,B,m,98.6,False,12.0
25.0,E,f,106.67,False,8.0
29.0,B,m,83.54,False,3.0
35.0,B,f,92.02,False,9.0
30.0,B,f,151.15,False,11.0
44.0,C,m,118.58,False,1.0
21.0,B,m,55.0,False,7.0
54.0,B,m,286.74,False,44.0
38.0,B,f,106.15,False,10.0
31.0,B,m,83.44,False,2.0
37.0,C,f,173.8,False,10.0
38.0,B,f,126.04,False,17.0
43.0,C,m,178.09,False,3.0
35.0,B,m,106.48,False,2.0
26.0,B,m,97.33,False,11.0
35.0,D,m,107.35,False,1.0
20.0,B,m,176.95,True,13.0
41.0,E,f,96.75,False,2.0
52.0,D,f,168.53,False,12.0
40.0,B,f,133.26,True,13.0
33.0,B,f,83.21,False,7.0
26.0,B,f,77.45,False,1.0
37.0,B,f,120.15,False,4.0
33.0,B,f,185.91,False,32.0
38.0,B,f,114.18,True,16.0
35.0,B,f,194.02,False,2.0
41.0,B,f,118.82,False,8.0
57.0,D,f,102.11,False,12.0
25.0,B,f,80.86,False,5.0
35.0,B,f,108.1,True,19.0
32.0,B,m,92.48,False,17.0
54.0,B,m,100.72,False,11.0
31.0,E,f,103.88,False,14.0
59.0,B,m,159.67,True,24.0
32.0,E,m,70.11,False,2.0
35.0,B,m,129.25,True,21.0
33.0,D,f,75.93,False,5.0
29.0,B,f,66.25,False,5.0
33.0,B,m,74.64,False,2.0
33.0,B,f,93.72,False,3.0
46.0,B,f,120.24,False,11.0
54.0,B,m,192.08,True,23.0
22.0,B,f,121.95,False,2.0
37.0,D,f,108.33,False,1.0
35.0,A,m,98.55,False,12.0
36.0,A,f,102.38,False,2.0
28.0,C,f,103.81,False,4.0
35.0,C,m,123.99,False,16.0
52.0,B,f,148.98,False,4.0
33.0,B,f,105.84,False,6.0
50.0,B,f,97.26,False,5.0
26.0,B,f,73.27,False,1.0
24.0,B,m,116.74,False,5.0
26.0,E,f,138.4,False,5.0
29.0,B,m,71.85,False,7.0
31.0,C,f,132.7,True,14.0
36.0,A,m,125.12,False,11.0
46.0,A,f,138.57,False,9.0
49.0,B,f,133.64,False,17.0
47.0,B,m,101.89,False,11.0
41.0,B,f,95.26,False,2.0
31.0,B,f,108.87,False,8.0
27.0,B,f,160.32,False,31.0
27.0,B,f,102.04,False,4.0
58.0,D,m,66.16,False,7.0
33.0,B,f,123.8,False,22.0
34.0,B,m,89.7,False,8.0
22.0,B,f,92.07,False,8.0
29.0,B,f,104.1,False,16.0
34.0,B,m,85.14,False,3.0
28.0,A,f,83.33,False,7.0
41.0,B,f,130.33,False,4.0
50.0,B,m,168.43,False,5.0
42.0,B,m,85.33,False,2.0
28.0,B,m,66.97,False,3.0
56.0,C,m,108.41,False,15.0
32.0,B,f,90.21,False,2.0
35.0,B,f,98.02,False,6.0
47.0,B,f,87.28,False,11.0
47.0,B,f,106.76,False,6.0
42.0,B,f,141.92,False,5.0
28.0,B,f,142.35,False,5.0
35.0,B,f,148.08,False,2.0
31.0,B,f,92.1,False,4.0
40.0,B,f,129.12,False,12.0
36.0,E,f,90.6,False,2.0
64.0,B,m,119.22,False,2.0
42.0,B,f,97.16,False,4.0
44.0,B,m,94.63,False,3.0
48.0,B,f,93.86,False,3.0
34.0,B,f,93.25,False,7.0
36.0,B,f,123.36,False,6.0
44.0,B,f,104.89,False,2.0
42.0,E,m,142.13,True,22.0
43.0,B,f,87.75,False,5.0
30.0,B,f,149.39,False,10.0
50.0,B,f,113.28,False,1.0
43.0,B,f,128.8,True,19.0
34.0,B,f,128.39,False,1.0
43.0,D,m,143.0,False,2.0
44.0,B,m,105.0,False,7.0
28.0,B,f,68.46,False,15.0
39.0,C,f,102.96,False,18.0
42.0,A,f,82.21,False,4.0
31.0,A,m,228.83,True,32.0
33.0,B,f,149.56,False,8.0
48.0,B,f,70.14,False,1.0
57.0,B,m,100.87,False,1.0
42.0,B,m,103.89,False,4.0
22.0,B,m,51.8,False,1.0
60.0,B,m,97.85,False,8.0
48.0,B,f,107.66,False,4.0
48.0,B,m,140.72,False,2.0
42.0,B,f,126.7,False,3.0
39.0,B,f,166.51,False,4.0
40.0,B,f,169.45,False,5.0
42.0,B,m,78.02,False,2.0
34.0,B,m,156.21,True,14.0
35.0,B,f,103.64,False,8.0
39.0,B,f,169.85,False,9.0
30.0,B,f,100.4,False,21.0
44.0,A,f,143.68,False,1.0
31.0,B,f,88.07,False,10.0
37.0,B,m,98.31,False,15.0
70.0,B,f,120.1,False,5.0
33.0,B,f,94.75,False,3.0
27.0,B,f,69.53,False,6.0
37.0,E,f,93.65,False,4.0
56.0,B,f,109.15,False,1.0
43.0,B,f,172.44,False,3.0
30.0,B,f,68.17,False,3.0
43.0,B,f,97.93,False,15.0
50.0,E,f,208.48,True,23.0
25.0,A,m,105.01,False,4.0
18.0,B,f,163.71,False,17.0
33.0,B,f,112.61,False,14.0
39.0,B,f,146.64,True,15.0
29.0,B,m,208.25,False,2.0
45.0,A,f,125.24,False,12.0
34.0,C,m,88.13,False,3.0
31.0,E,f,56.7,False,4.0
38.0,E,m,97.51,False,5.0
29.0,A,f,96.13,False,7.0
36.0,B,f,95.42,False,5.0
40.0,A,f,91.39,False,10.0
29.0,B,f,81.29,False,2.0
35.0,B,f,102.37,False,8.0
22.0,B,f,173.96,False,6.0
39.0,B,m,96.31,False,1.0
18.0,B,f,33.2,False,4.0
45.0,B,m,99.15,False,3.0
34.0,A,f,126.08,False,9.0
49.0,A,f,78.75,False,2.0
18.0,D,m,117.93,True,28.0
36.0,B,f,134.57,False,14.0
21.0,B,m,61.31,False,6.0
38.0,A,m,166.85,False,11.0
37.0,B,f,100.64,False,7.0
39.0,B,f,89.87,False,2.0
31.0,D,m,123.23,False,11.0
28.0,B,f,114.03,False,4.0
62.0,E,f,233.28,False,13.0
45.0,B,f,107.87,False,9.0
46.0,B,m,120.67,False,4.0
26.0,D,f,109.2,False,5.0
39.0,D,m,106.33,False,13.0
33.0,B,f,90.29,False,10.0
18.0,B,f,131.1,False,2.0
33.0,C,f,71.93,False,1.0
30.0,A,m,218.14,True,36.0
25.0,C,f,141.25,False,7.0
29.0,A,f,105.22,False,12.0
22.0,B,f,127.23,False,16.0
44.0,B,f,119.26,False,4.0
29.0,B,f,132.53,True,13.0
31.0,C,f,146.13,False,11.0
39.0,D,f,170.64,False,7.0
29.0,B,f,117.09,False,3.0
31.0,B,f,95.53,False,4.0
46.0,B,f,80.82,False,3.0
23.0,B,f,62.24,False,3.0
41.0,B,f,137.95,False,3.0
49.0,B,f,145.9,False,1.0
31.0,B,f,79.28,False,8.0
52.0,A,f,139.93,False,8.0
36.0,B,f,77.16,False,4.0
49.0,E,f,89.36,False,3.0
48.0,A,f,102.71,False,5.0
42.0,B,f,99.89,False,6.0
55.0,B,f,95.91,False,5.0
36.0,A,m,88.0,False,3.0
59.0,B,m,149.64,False,2.0
80.0,B,f,108.98,False,2.0
37.0,A,m,81.33,False,4.0
38.0,B,m,93.97,False,10.0
48.0,E,m,110.13,False,3.0
35.0,B,m,139.28,False,24.0
33.0,B,f,124.03,False,12.0
41.0,B,m,139.63,False,1.0
35.0,A,f,116.88,False,7.0
40.0,B,f,175.74,False,13.0
36.0,E,f,80.61,False,4.0
50.0,B,f,133.49,False,1.0
38.0,A,m,116.29,True,15.0
35.0,C,f,128.13,False,22.0
33.0,B,m,208.94,True,34.0
46.0,B,f,110.67,False,14.0
43.0,E,m,105.27,False,15.0
18.0,B,f,60.61,False,10.0
41.0,B,m,126.37,False,23.0
31.0,B,f,105.0,False,12.0
45.0,A,f,125.1,False,7.0
31.0,B,f,72.83,False,2.0
53.0,B,f,126.88,False,7.0
41.0,B,f,147.7,False,3.0
34.0,E,f,83.86,False,5.0
47.0,B,f,138.83,False,1.0
45.0,B,f,163.48,False,2.0
45.0,E,f,207.5,False,16.0
42.0,B,m,122.39,False,14.0
44.0,B,f,81.46,False,9.0
49.0,B,f,220.0,False,33.0
39.0,B,f,119.8,False,9.0
38.0,B,m,106.53,False,5.0
19.0,A,m,90.32,False,5.0
28.0,B,f,78.31,False,8.0
37.0,E,f,80.48,False,3.0
40.0,B,f,96.8,False,12.0
43.0,E,f,154.47,False,19.0
30.0,E,f,155.15,True,23.0
31.0,B,f,223.8,True,35.0
32.0,B,f,96.76,False,3.0
32.0,B,m,140.21,False,1.0
32.0,B,m,106.7,False,4.0
20.0,B,f,52.55,False,13.0
22.0,B,m,98.07,False,2.0
38.0,A,m,197.74,False,9.0
27.0,E,f,85.15,False,21.0
32.0,B,f,123.74,False,9.0
67.0,B,f,137.97,False,5.0
47.0,B,f,104.58,False,3.0
34.0,B,f,62.69,False,12.0
60.0,B,f,133.26,False,18.0
44.0,B,m,80.94,False,4.0
47.0,B,f,135.28,False,14.0
29.0,E,f,99.09,False,19.0
32.0,B,f,89.06,False,12.0
37.0,B,f,118.87,False,10.0
37.0,B,f,130.31,False,10.0
39.0,B,f,103.79,False,11.0
26.0,B,m,47.15,False,1.0
29.0,C,f,115.26,False,4.0
37.0,B,f,136.38,True,16.0
39.0,C,f,117.42,False,4.0
33.0,A,f,109.53,False,4.0
29.0,B,m,73.54,False,13.0
43.0,A,f,250.38,False,3.0
37.0,B,f,85.16,False,14.0
49.0,E,f,133.13,False,12.0
33.0,B,m,144.06,False,25.0
39.0,B,m,72.14,False,6.0
24.0,C,f,95.44,False,4.0
54.0,B,f,135.32,False,2.0
